Index,Link,Price,Condition,Year,Papers,Box,Brand,Model,Reference,Movement,Dimensions,Gender,SKU,Case,Bracelet,Crystal,Dial Color,Features,Missed Prices,Condition Category
1985,https://www.chronext.com/tag-heuer/carrera/car201w-ft6095/L33559,4120,New and unworn. An inspection by our certified watchmakers guarantees authenticity.,2021.0,Original papers,Original box,Tag Heuer,Carrera Calibre Heuer 01 Automatic Chronograph,CAR201W.FT6095,Automatic,43mm,Male,L33559,Stainless Steel Ceramic,Rubber Calf Leather,Sapphire,Black,"['Date', 'Luminescent Hands', 'Luminescent Indexes', 'Small Second', 'Tachymeter', 'Minute', 'Hour', 'Chronograph']","USD 4,120",Unworn - New
1986,https://www.chronext.com/hublot/classic-fusion/545-nx-0170-nx/S3425,13480,New and unworn. An inspection by our certified watchmakers guarantees authenticity.,2021.0,Original papers,Original box,Hublot,Classic Fusion Ultra-Thin Skeleton,545.NX.0170.NX,Manual Wind,42mm,Male,S3425,Titanium,Titanium,Sapphire,Transparent,"['Power Reserve Indicator', 'Small Second', 'Water Resistant', 'Minute', 'Hour']","USD 13,480",Unworn - New
1987,https://www.chronext.com/omega/de-ville/424-57-33-20-55-001/C77210,22900,New and unworn. An inspection by our certified watchmakers guarantees authenticity.,2021.0,Original papers,Original box,Omega,De Ville Prestige Co-Axial,424.57.33.20.55.001,Automatic,32.7mm,Female,C77210,White Gold,Calf Leather,Sapphire,White,"['Date', 'Diamonds', 'Minute', 'Hour', 'Central Second', 'Chronometer', 'Co-Axial']",,Unworn - New
1988,https://www.chronext.com/glashuette-original/seventies/1-37-02-02-02-30/V20494,10480,New and unworn. An inspection by our certified watchmakers guarantees authenticity.,2021.0,Original papers,Original box,Glashütte Original,Seventies Chronograph Panoramadatum,1-37-02-02-02-30,Automatic,40mm,Male,V20494,Stainless Steel,Stainless Steel,Sapphire,Silver,"['Date', 'Flyback', 'Luminescent Hands', 'Luminescent Indexes', 'Power Reserve Indicator', 'Small Second', 'Water Resistant', 'Minute', 'Hour', 'Chronograph']",,Unworn - New
1989,https://www.chronext.com/nomos/tangente/131/V29245,2630,New and unworn. An inspection by our certified watchmakers guarantees authenticity.,2021.0,Original papers,Original box,Nomos,Tangente Datum Gangreserve,131,Manual Wind,35mm,Unisex,V29245,Stainless Steel,Horse Leather,Sapphire,White,"['Date', 'Power Reserve Indicator', 'Small Second', 'Minute', 'Hour']",,Unworn - New
1990,https://www.chronext.com/vacheron-constantin/overseas/7700v-110a-b172/U8229,33660,New and unworn. An inspection by our certified watchmakers guarantees authenticity.,2021.0,Original papers,Original box,Vacheron Constantin,Overseas,7700V/110A-B172,Automatic,43.5mm,Male,U8229,Stainless Steel,Stainless Steel,Sapphire,Multicolor,"['Day / Night Indicator', 'Screw Down Crown', 'World Time', 'Minute', 'Hour', 'Central Second']","USD 33,660",Unworn - New
1991,https://www.chronext.com/omega/de-ville/424-22-33-60-58-001/C77193,3430,New and unworn. An inspection by our certified watchmakers guarantees authenticity.,2021.0,Original papers,Original box,Omega,De Ville Prestige Quartz,424.22.33.60.58.001,Quartz,32.7mm,Male,C77193,Stainless Steel Yellow Gold,Calf Leather,Sapphire,Gold,"['Diamonds', 'Minute', 'Hour']","USD 3,430",Unworn - New
1992,https://www.chronext.com/montblanc/timewalker/116102/C60212,4020,New and unworn. An inspection by our certified watchmakers guarantees authenticity.,2021.0,Original papers,Original box,Montblanc,Timewalker,116102,Automatic,43mm,Male,C60212,Stainless Steel,Rubber Leather,Sapphire,Black,"['Date', 'Rotating Bezel', 'Small Second', 'Minute', 'Hour', 'Chronograph']","USD 4,020",Unworn - New
1993,https://www.chronext.com/hublot/big-bang/411-hx-1170-rx/U4387,19900,New and unworn. An inspection by our certified watchmakers guarantees authenticity.,2021.0,Original papers,Original box,Hublot,Big Bang Unico,411.HX.1170.RX,Automatic,45mm,Male,U4387,Ceramic,Rubber,Sapphire,Black,"['Minute', 'Hour']",,Unworn - New
1994,https://www.chronext.com/rolex/sky-dweller/326135/V18118,46840,New and unworn. An inspection by our certified watchmakers guarantees authenticity.,2021.0,Original papers,Original box,Rolex,Sky-Dweller,326135,Automatic,42mm,Male,V18118,Rose Gold,Leather,Sapphire,Grey,"['Second Timezone', 'Luminescent Hands', 'Luminescent Indexes', 'Screw Down Crown', 'Minute', 'Hour', 'Central Second', 'Chronometer']","USD 46,840",Unworn - New
1995,https://www.chronext.com/panerai/radiomir/pam00643/S9683,6780,New and unworn. An inspection by our certified watchmakers guarantees authenticity.,2021.0,Original papers,Original box,Panerai,Radiomir Ceramica,PAM00643,Manual Wind,45mm,Male,S9683,Ceramic,Calf Leather,Sapphire,Black,"['Luminescent Indexes', 'Power Reserve Indicator', 'Water Resistant', 'Minute', 'Hour']","USD 6,780",Unworn - New
1996,https://www.chronext.com/hublot/big-bang/411-nx-1170-rx-1104/U4375,25200,New and unworn. An inspection by our certified watchmakers guarantees authenticity.,2021.0,Original papers,Original box,Hublot,Big Bang Unico,411.NX.1170.RX.1104,Automatic,45mm,Male,U4375,Titanium,Rubber,Sapphire,Transparent,"['Diamonds', 'Minute', 'Hour']",,Unworn - New
1997,https://www.chronext.com/omega/de-ville/424-10-27-60-55-001/U1230,3150,New and unworn. An inspection by our certified watchmakers guarantees authenticity.,2021.0,Original papers,Original box,Omega,De Ville Prestige Quartz,424.10.27.60.55.001,Quartz,27.4mm,Female,U1230,Stainless Steel,Stainless Steel,Sapphire,White,"['Diamonds', 'Minute', 'Hour']",,Unworn - New
1998,https://www.chronext.com/hublot/big-bang/361-px-1280-rx-1704/S3349,29400,New and unworn. An inspection by our certified watchmakers guarantees authenticity.,2021.0,Original papers,Original box,Hublot,Big Bang,361.PX.1280.RX.1704,Quartz,38mm,Unisex,S3349,Rose Gold,Rubber,Sapphire,Black,"['Diamonds', 'Luminescent Hands', 'Luminescent Indexes', 'Water Resistant', 'Minute', 'Hour', 'Central Second']",,Unworn - New
1999,https://www.chronext.com/panerai/submersible/pam00982/V11210,19400,New and unworn. An inspection by our certified watchmakers guarantees authenticity.,2021.0,Original papers,Original box,Panerai,Submersible Chrono Guillaume Nery Edition,PAM00982,Automatic,47mm,Male,V11210,Titanium,Rubber,Sapphire,Grey,"['Date', 'Luminescent Hands', 'Luminescent Indexes', 'Rotating Bezel', 'Small Second', 'Minute', 'Hour', 'Chronograph']",,Unworn - New
2000,https://www.chronext.com/omega/de-ville/424-10-27-60-01-001/U3380,2550,New and unworn. An inspection by our certified watchmakers guarantees authenticity.,2021.0,Original papers,Original box,Omega,De Ville Prestige Quartz,424.10.27.60.01.001,Quartz,27.4mm,Female,U3380,Stainless Steel,Stainless Steel,Sapphire,Black,"['Minute', 'Hour']",,Unworn - New
2001,https://www.chronext.com/omega/de-ville/424-10-37-20-02-002/V29841,2640,New and unworn. An inspection by our certified watchmakers guarantees authenticity.,2021.0,Original papers,Original box,Omega,De Ville Prestige Co-Axial,424.10.37.20.02.002,Automatic,36.8mm,Male,V29841,Stainless Steel,Stainless Steel,Sapphire,Silver,"['Date', 'Minute', 'Hour', 'Central Second', 'Chronometer', 'Co-Axial']","USD 2,640",Unworn - New
2002,https://www.chronext.com/audemars-piguet/royal-oak-offshore/26401ro-oo-a002ca-02/C59776,75160,New and unworn. An inspection by our certified watchmakers guarantees authenticity.,2021.0,Original papers,Original box,Audemars Piguet,Royal Oak Offshore Chronograph,26401RO.OO.A002CA.02,Automatic,44mm,Male,C59776,Rose Gold,Rubber,Sapphire,Black,"['Date', 'Small Second', 'Tachymeter', 'Minute', 'Hour', 'Chronograph']","USD 75,160",Unworn - New
2003,https://www.chronext.com/nomos/lambda/933/C57852,12790,New and unworn. An inspection by our certified watchmakers guarantees authenticity.,2021.0,Original papers,Original box,Nomos,Lambda Weißgold,933,Manual Wind,42mm,Male,C57852,White Gold,Horse Leather,Sapphire,White,"['Power Reserve Indicator', 'Small Second', 'Minute', 'Hour']","USD 12,790",Unworn - New
2004,https://www.chronext.com/omega/de-ville/428-17-39-60-01-001/C78246,5100,New and unworn. An inspection by our certified watchmakers guarantees authenticity.,2021.0,Original papers,Original box,Omega,De Ville Tresor Quartz,428.17.39.60.01.001,Quartz,39mm,Male,C78246,Stainless Steel,Textile,Sapphire,Black,"['Diamonds', 'Minute', 'Hour']",,Unworn - New
2005,https://www.chronext.com/nomos/lux/920/C56503,15550,New and unworn. An inspection by our certified watchmakers guarantees authenticity.,2021.0,Original papers,Original box,Nomos,Lux Weißgold,920,Manual Wind,40.5mm,Male,C56503,White Gold,Horse Leather,Sapphire,White,"['Small Second', 'Minute', 'Hour']",,Unworn - New
2006,https://www.chronext.com/hublot/big-bang/342-se-230-rw-114/U4305,15700,New and unworn. An inspection by our certified watchmakers guarantees authenticity.,2021.0,Original papers,Original box,Hublot,Big Bang,342.SE.230.RW.114,Automatic,41mm,Female,U4305,Stainless Steel,Rubber,Sapphire,Mother of Pearl,"['Date', 'Diamonds', 'Minute', 'Hour']",,Unworn - New
2007,https://www.chronext.com/omega/speedmaster/329-30-44-51-01-002/C77113,8750,New and unworn. An inspection by our certified watchmakers guarantees authenticity.,2021.0,Original papers,Original box,Omega,Speedmaster Racing Co-Axial Master Chronograph,329.30.44.51.01.002,Automatic,44.25mm,Male,C77113,Stainless Steel,Stainless Steel,Sapphire,Black,"['Date', 'Luminescent Hands', 'Luminescent Indexes', 'Magnetic Shielding', 'Small Second', 'Tachymeter', 'Minute', 'Hour', 'Chronograph', 'Chronometer', 'Co-Axial']",,Unworn - New
2008,https://www.chronext.com/hublot/classic-fusion/510-cm-1170-cm/C78150,9730,New and unworn. An inspection by our certified watchmakers guarantees authenticity.,2021.0,Original papers,Original box,Hublot,Classic Fusion Black Magic,510.CM.1170.CM,Automatic,45mm,Male,C78150,Ceramic,Ceramic,Sapphire,Black,"['Date', 'Minute', 'Hour', 'Central Second']","USD 9,730",Unworn - New
2009,https://www.chronext.com/rolex/day-date/228348rbr/V15367,65660,New and unworn. An inspection by our certified watchmakers guarantees authenticity.,2021.0,Original papers,Original box,Rolex,Day-Date 40,228348RBR,Automatic,40mm,Male,V15367,Yellow Gold,Yellow Gold,Sapphire,Gold,"['Day Date', 'Diamonds', 'Screw Down Crown', 'Minute', 'Hour', 'Central Second', 'Chronometer']","USD 65,660",Unworn - New
2010,https://www.chronext.com/omega/de-ville/424-55-33-20-58-001/U3354,29700,New and unworn. An inspection by our certified watchmakers guarantees authenticity.,2021.0,Original papers,Original box,Omega,De Ville Prestige Co-Axial,424.55.33.20.58.001,Automatic,32.7mm,Female,U3354,Yellow Gold,Yellow Gold,Sapphire,Gold,"['Date', 'Diamonds', 'Minute', 'Hour', 'Chronometer', 'Co-Axial']",,Unworn - New
2011,https://www.chronext.com/montblanc/1858/116479/C60814,4020,New and unworn. An inspection by our certified watchmakers guarantees authenticity.,2021.0,Original papers,Original box,Montblanc,1858 Dual Time,116479,Automatic,44mm,Male,C60814,Stainless Steel,Calf Leather,Sapphire,Black,"['Day / Night Indicator', 'Luminescent Hands', 'Luminescent Indexes', 'Minute', 'Hour']","USD 4,020",Unworn - New
2012,https://www.chronext.com/nomos/tangomat/602/V29239,2890,New and unworn. An inspection by our certified watchmakers guarantees authenticity.,2021.0,Original papers,Original box,Nomos,Tangomat Datum,602,Automatic,38.3mm,Male,V29239,Stainless Steel,Horse Leather,Sapphire,White,"['Date', 'Small Second', 'Minute', 'Hour']",,Unworn - New
2013,https://www.chronext.com/rolex/datejust/278273/V30219,21320,New and unworn. An inspection by our certified watchmakers guarantees authenticity.,2021.0,Original papers,Original box,Rolex,Datejust 31,278273,Automatic,31mm,Female,V30219,Stainless Steel Yellow Gold,Stainless Steel Yellow Gold,Sapphire,Mother of Pearl,"['Date', 'Diamonds', 'Screw Down Crown', 'Minute', 'Hour', 'Central Second', 'Chronometer']",,Unworn - New
2014,https://www.chronext.com/glashuette-original/panoreserve/1-65-01-26-12-35/V20536,8120,New and unworn. An inspection by our certified watchmakers guarantees authenticity.,2021.0,Original papers,Original box,Glashütte Original,PanoReserve,1-65-01-26-12-35,Manual Wind,40mm,Male,V20536,Stainless Steel,Stainless Steel,Sapphire,Blue,"['Date', 'Luminescent Hands', 'Luminescent Indexes', 'Small Second', 'Minute', 'Hour']",,Unworn - New
2015,https://www.chronext.com/omega/seamaster/220-20-38-20-56-002/V29836,9840,New and unworn. An inspection by our certified watchmakers guarantees authenticity.,2021.0,Original papers,Original box,Omega,Seamaster Aqua Terra 150 M Co-Axial Master Chronometer,220.20.38.20.56.002,Automatic,38mm,Female,V29836,Stainless Steel Rose Gold,Stainless Steel Rose Gold,Sapphire,Grey,"['Date', 'Diamonds', 'Luminescent Hands', 'Magnetic Shielding', 'Minute', 'Hour', 'Central Second', 'Chronometer', 'Co-Axial']",,Unworn - New
2016,https://www.chronext.com/rolex/datejust/278278/V17555,39810,New and unworn. An inspection by our certified watchmakers guarantees authenticity.,2021.0,Original papers,Original box,Rolex,Datejust 31,278278,Automatic,31mm,Female,V17555,Yellow Gold,Yellow Gold,Sapphire,Silver,"['Date', 'Diamonds', 'Screw Down Crown', 'Minute', 'Hour', 'Central Second', 'Chronometer']",,Unworn - New
2017,https://www.chronext.com/zenith/defy/49-9000-9004-78-m9000/V21468,12000,New and unworn. An inspection by our certified watchmakers guarantees authenticity.,2021.0,Original papers,Original box,Zenith,Defy El Primero 21,49.9000.9004.78.M9000,Automatic,44mm,Male,V21468,Ceramic,Ceramic,Sapphire,Transparent,"['Luminescent Hands', 'Luminescent Indexes', 'Power Reserve Indicator', 'Small Second', 'Minute', 'Hour', 'Chronograph']",,Unworn - New
2018,https://www.chronext.com/omega/de-ville/424-50-37-20-03-002/U3313,24200,New and unworn. An inspection by our certified watchmakers guarantees authenticity.,2021.0,Original papers,Original box,Omega,De Ville Prestige Co-Axial,424.50.37.20.03.002,Automatic,36.8mm,Male,U3313,Red Gold,Red Gold,Sapphire,Blue,"['Date', 'Minute', 'Hour', 'Chronometer', 'Co-Axial']",,Unworn - New
2019,https://www.chronext.com/u-boat/chimera/8057/C59250,6780,New and unworn. An inspection by our certified watchmakers guarantees authenticity.,2021.0,Original papers,Original box,U-Boat,Chimera Ltd.,8057,Automatic,46mm,Male,C59250,Carbon,Calf Leather,Sapphire,Black,"['Date', 'Minute', 'Hour', 'Chronograph']","USD 6,780",Unworn - New
2020,https://www.chronext.com/jaeger-lecoultre/polaris/9008180/V15645,7500,New and unworn. An inspection by our certified watchmakers guarantees authenticity.,2021.0,Original papers,Original box,Jaeger-LeCoultre,Polaris Automatic,9008180,Automatic,41mm,Male,V15645,Stainless Steel,Stainless Steel,Sapphire,Blue,"['Alarm', 'Minute', 'Hour', 'Central Second']",,Unworn - New
2021,https://www.chronext.com/cartier/ballon-bleu/we902064/C76788,33470,New and unworn. An inspection by our certified watchmakers guarantees authenticity.,2021.0,Original papers,Original box,Cartier,Ballon Bleu,WE902064,Automatic,33mm,Female,C76788,Red Gold,Red Gold,Sapphire,Silver,"['Diamonds', 'Minute', 'Hour', 'Central Second']","USD 33,470",Unworn - New
2022,https://www.chronext.com/jaeger-lecoultre/master/1358120/S9370,7270,New and unworn. An inspection by our certified watchmakers guarantees authenticity.,2021.0,Original papers,Original box,Jaeger-LeCoultre,Master Ultra Thin Small Second,1358120,Automatic,40mm,Male,S9370,Stainless Steel,Stainless Steel,Sapphire,Silver,"['Power Reserve Indicator', 'Small Second', 'Water Resistant', 'Minute', 'Hour']","USD 7,270",Unworn - New
2023,https://www.chronext.com/zenith/chronomaster/03-2530-4047-78-c813/V18842,8550,New and unworn. An inspection by our certified watchmakers guarantees authenticity.,2021.0,Original papers,Original box,Zenith,Chronomaster El Primero Grande Date Full Open,03.2530.4047.78.C813,Automatic,45mm,Male,V18842,Stainless Steel,Rubber,Sapphire,Transparent,"['Date', 'Luminescent Hands', 'Luminescent Indexes', 'Moonphase', 'Small Second', 'Minute', 'Hour', 'Chronograph']",,Unworn - New
2024,https://www.chronext.com/chanel/j12/h4196/C60258,3430,New and unworn. An inspection by our certified watchmakers guarantees authenticity.,2021.0,Original papers,Original box,Chanel,J12 Intense Black,H4196,Quartz,29mm,Female,C60258,Ceramic,Ceramic,Sapphire,Black,"['Luminescent Hands', 'Screw Down Crown', 'Minute', 'Hour', 'Central Second']","USD 3,430",Unworn - New
2025,https://www.chronext.com/glashuette-original/seventies/1-37-02-01-02-70/C57249,11310,New and unworn. An inspection by our certified watchmakers guarantees authenticity.,2021.0,Original papers,Original box,Glashütte Original,Seventies Chronograph Panorama Date,1-37-02-01-02-70,Automatic,40mm,Male,C57249,Stainless Steel,Stainless Steel,Sapphire,Grey,"['Date', 'Flyback', 'Luminescent Hands', 'Power Reserve Indicator', 'Small Second', 'Minute', 'Hour', 'Chronograph']","USD 11,310",Unworn - New
2026,https://www.chronext.com/hublot/big-bang/411-ox-5189-rx/C78019,31010,New and unworn. An inspection by our certified watchmakers guarantees authenticity.,2021.0,Original papers,Original box,Hublot,Big Bang Unico King Gold Blue,411.OX.5189.RX,Automatic,45mm,Male,C78019,Rose Gold,Rubber,Sapphire,Blue,"['Date', 'Flyback', 'Luminescent Hands', 'Luminescent Indexes', 'Small Second', 'Minute', 'Hour', 'Chronograph']","USD 31,010",Unworn - New
2027,https://www.chronext.com/hublot/big-bang/401-oj-0123-vr/U4348,31010,New and unworn. An inspection by our certified watchmakers guarantees authenticity.,2021.0,Original papers,Original box,Hublot,Big Bang Ferrari,401.OJ.0123.VR,Automatic,45mm,Male,U4348,Rose Gold,Rubber Calf Leather,Sapphire,Transparent,"['Minute', 'Hour']","USD 31,010",Unworn - New
2028,https://www.chronext.com/cartier/tank/hpi00724/C75834,48930,New and unworn. An inspection by our certified watchmakers guarantees authenticity.,2021.0,Original papers,Original box,Cartier,Tank Américaine,HPI00724,Quartz,27mm,Female,C75834,White Gold,White Gold,Sapphire,Silver,"['Diamonds', 'Minute', 'Hour']","USD 48,930",Unworn - New
